Date,Open,High,Low,Close,Adj Close,Volume
1983-03-10,152.869995,154.009995,149.779999,149.809998,149.809998,370520000
1983-03-17,149.800003,152.979996,149.119995,152.809998,152.809998,392150000
1983-03-24,152.820007,153.779999,151.419998,153.389999,153.389999,369280000
1983-03-31,153.410004,155.020004,150.169998,151.039993,151.039993,320530000
1983-04-07,151.039993,157.220001,150.809998,156.770004,156.770004,399050000
1983-04-14,156.800003,160.830002,156.550003,160.710007,160.710007,469760000
1983-04-21,160.729996,162.770004,158.070007,161.440002,161.440002,497940000
1983-04-28,161.440002,164.429993,160.800003,163.309998,163.309998,479570000
1983-05-05,163.350006,166.990005,163.350006,164.960007,164.960007,533560000
1983-05-12,164.979996,165.350006,162.330002,163.270004,163.270004,422710000
1983-05-19,163.270004,166.210007,160.289993,166.210007,166.210007,472270000
1983-05-26,166.220001,166.389999,161.330002,162.550003,162.550003,329640000
1983-06-02,162.559998,165.089996,161.350006,161.360001,161.360001,445680000
1983-06-09,161.369995,167.119995,160.800003,167.119995,167.119995,447730000
1983-06-16,167.110001,171.600006,167.110001,170.990005,170.990005,515610000
1983-06-23,170.990005,171.000000,165.429993,166.639999,166.639999,404070000
1983-06-30,167.639999,168.880005,165.800003,168.479996,168.479996,294410000
1983-07-07,168.479996,169.149994,164.770004,165.460007,165.460007,364380000
1983-07-14,165.610001,169.289993,163.300003,169.289993,169.289993,399110000
1983-07-21,169.289993,170.720001,167.490005,167.589996,167.589996,434930000
1983-07-28,167.320007,167.789993,161.500000,163.440002,163.440002,405690000
1983-08-04,163.279999,163.419998,158.500000,161.539993,161.539993,404500000
1983-08-11,161.550003,165.399994,161.410004,165.289993,165.289993,385250000
1983-08-18,165.289993,165.910004,161.199997,161.250000,161.250000,356650000
1983-08-25,161.270004,164.399994,159.960007,164.399994,164.399994,327990000
1983-09-01,164.399994,168.479996,163.949997,167.960007,167.960007,317160000
1983-09-08,167.960007,169.199997,164.169998,165.350006,165.350006,418600000
1983-09-15,165.389999,169.380005,164.380005,168.410004,168.410004,425910000
1983-09-22,168.399994,170.410004,167.520004,168.000000,168.000000,433550000
1983-09-29,168.020004,168.350006,164.929993,167.740005,167.740005,413800000
1983-10-06,167.759995,172.649994,167.759995,169.619995,169.619995,444090000
1983-10-13,169.630005,171.179993,165.669998,166.729996,166.729996,415950000
1983-10-20,166.770004,167.350006,163.850006,165.380005,165.380005,425160000
1983-10-27,165.309998,165.380005,162.369995,164.839996,164.839996,419880000
1983-11-03,164.839996,164.850006,161.630005,163.970001,163.970001,374830000
1983-11-10,163.990005,167.580002,163.970001,166.080002,166.080002,411100000
1983-11-17,166.080002,167.259995,164.500000,166.960007,166.960007,492390000
1983-11-24,167.020004,168.070007,166.169998,166.399994,166.399994,356620000
1983-12-01,166.369995,166.770004,164.710007,165.910004,165.910004,484620000
1983-12-08,165.910004,166.009995,163.250000,163.330002,163.330002,451080000
1983-12-15,163.330002,163.570007,161.580002,163.559998,163.559998,436330000
1983-12-22,163.559998,165.339996,162.899994,165.339996,165.339996,318430000
1983-12-29,165.330002,166.779999,163.979996,166.779999,166.779999,342720000
1984-01-05,166.779999,169.539993,166.779999,167.800003,167.800003,612910000
1984-01-12,167.789993,168.589996,166.639999,167.550003,167.550003,496750000
1984-01-19,167.550003,167.649994,164.740005,164.839996,164.839996,490230000
1984-01-26,164.839996,165.550003,162.029999,162.740005,162.740005,538550000
1984-02-02,162.740005,163.979996,155.669998,155.850006,155.850006,534050000
1984-02-09,155.850006,157.479996,154.130005,156.250000,156.250000,485540000
1984-02-16,155.940002,156.800003,153.940002,154.309998,154.309998,320320000
1984-02-23,154.020004,159.580002,152.130005,157.059998,157.059998,485800000
1984-03-01,157.059998,159.899994,153.809998,154.570007,154.570007,433820000
1984-03-08,154.570007,157.929993,153.770004,156.770004,156.770004,418120000
1984-03-15,156.779999,160.449997,156.729996,158.660004,158.660004,435210000
1984-03-22,158.660004,159.899994,156.020004,159.880005,159.880005,414710000
1984-03-29,159.880005,160.460007,157.169998,157.539993,157.539993,419580000
1984-04-05,157.539993,158.100006,154.119995,155.000000,155.000000,419210000
1984-04-12,155.000000,159.589996,154.169998,157.899994,157.899994,453010000
1984-04-19,157.899994,158.770004,156.610001,158.649994,158.649994,319520000
1984-04-26,158.649994,162.110001,158.649994,161.899994,161.899994,476900000
1984-05-03,161.899994,161.899994,158.630005,160.110001,160.110001,445450000
1984-05-10,160.110001,160.449997,157.199997,157.990005,157.990005,426950000
1984-05-17,157.990005,157.990005,152.990005,153.149994,153.149994,415680000
1984-05-24,153.149994,153.149994,148.679993,150.350006,150.350006,351950000
1984-05-31,150.350006,155.100006,149.759995,155.009995,155.009995,442950000
1984-06-07,155.009995,155.399994,151.610001,152.130005,152.130005,371180000
1984-06-14,152.119995,154.839996,148.529999,154.839996,154.839996,456570000
1984-06-21,154.839996,155.639999,151.300003,151.639999,151.639999,455630000
1984-06-28,151.639999,154.080002,151.619995,153.699997,153.699997,307620000
1984-07-05,153.699997,153.869995,150.550003,150.559998,150.559998,370330000
1984-07-12,150.559998,152.600006,149.630005,151.399994,151.399994,394480000
1984-07-19,151.399994,151.399994,147.259995,148.830002,148.830002,407200000
1984-07-26,148.830002,154.080002,148.830002,154.080002,154.080002,478500000
1984-08-02,154.080002,165.270004,154.080002,161.750000,161.750000,861400000
1984-08-09,161.750000,168.589996,161.470001,162.800003,162.800003,553410000
1984-08-16,162.800003,168.800003,162.750000,167.059998,167.059998,484660000
1984-08-23,167.059998,168.210007,165.809998,167.089996,167.089996,371650000
1984-08-30,167.100006,167.190002,163.839996,164.289993,164.289993,259660000
1984-09-06,164.289993,166.309998,163.059998,164.679993,164.679993,429720000
1984-09-13,164.679993,169.649994,164.679993,166.940002,166.940002,564290000
1984-09-20,166.940002,168.669998,164.449997,166.279999,166.279999,475460000
1984-09-27,166.750000,167.179993,162.199997,162.440002,162.440002,423220000
1984-10-04,162.440002,163.320007,160.020004,162.110001,162.110001,377120000
1984-10-11,162.110001,166.149994,162.000000,164.139999,164.139999,449470000
1984-10-18,164.139999,169.619995,163.800003,167.199997,167.199997,601300000
1984-10-25,167.199997,167.619995,164.669998,166.089996,166.089996,426950000
1984-11-01,166.089996,170.410004,166.089996,169.169998,169.169998,500840000
1984-11-08,169.190002,169.460007,165.389999,165.990005,165.990005,371540000
1984-11-15,165.990005,166.490005,163.029999,164.509995,164.509995,399260000
1984-11-22,164.520004,166.919998,164.520004,165.020004,165.020004,332200000
1984-11-29,165.020004,165.020004,161.929993,162.100006,162.100006,418690000
1984-12-06,162.100006,163.320007,161.539993,162.630005,162.630005,417650000
1984-12-13,162.630005,169.029999,161.539993,167.160004,167.160004,574000000
1984-12-20,167.160004,167.580002,164.619995,166.470001,166.470001,296670000
1984-12-27,166.470001,167.339996,165.190002,165.369995,165.369995,295250000
1985-01-03,165.369995,166.110001,163.360001,165.179993,165.179993,443890000
1985-01-10,165.179993,171.940002,164.990005,171.190002,171.190002,648000000
1985-01-17,171.190002,177.300003,170.220001,177.300003,177.300003,684300000
1985-01-24,177.300003,180.270004,176.539993,179.389999,179.389999,697200000
1985-01-31,179.389999,181.529999,177.750000,180.429993,180.429993,636500000
1985-02-07,180.429993,183.860001,179.449997,183.350006,183.350006,625800000
1985-02-14,183.350006,183.949997,180.639999,181.179993,181.179993,454800000
1985-02-21,181.179993,181.869995,178.130005,180.710007,180.710007,509320000
1985-02-28,180.710007,183.889999,180.330002,180.649994,180.649994,576000000
1985-03-07,180.649994,180.649994,178.020004,178.190002,178.190002,487140000
1985-03-14,178.190002,179.779999,176.529999,179.080002,179.080002,529320000
1985-03-21,179.080002,180.220001,177.850006,179.539993,179.539993,460150000
1985-03-28,179.539993,181.860001,178.639999,179.110001,179.110001,488260000
1985-04-04,179.110001,179.899994,177.860001,179.419998,179.419998,359050000
1985-04-11,179.419998,181.910004,179.419998,181.679993,181.679993,469780000
1985-04-18,181.679993,182.559998,180.250000,182.259995,182.259995,470140000
1985-04-25,182.259995,183.610001,178.350006,178.369995,178.369995,497430000
1985-05-02,178.369995,181.089996,178.369995,180.619995,180.619995,489720000
1985-05-09,180.619995,185.429993,180.619995,184.539993,184.539993,540590000
1985-05-16,184.539993,189.979996,184.539993,188.559998,188.559998,601920000
1985-05-23,188.559998,188.940002,187.110001,187.679993,187.679993,374110000
1985-05-30,187.679993,191.020004,187.089996,190.160004,190.160004,626700000
1985-06-06,189.750000,191.289993,187.589996,187.610001,187.610001,504570000
1985-06-13,187.610001,187.979996,185.029999,186.630005,186.630005,497460000
1985-06-20,186.630005,190.960007,185.970001,190.059998,190.059998,518770000
1985-06-27,190.059998,192.630005,190.059998,191.449997,191.449997,517490000
1985-07-04,191.449997,192.669998,190.809998,192.369995,192.369995,353380000
1985-07-11,192.369995,196.070007,192.279999,195.649994,195.649994,639400000
1985-07-18,195.649994,195.649994,190.660004,191.580002,191.580002,611940000
1985-07-25,191.580002,192.779999,189.300003,190.919998,190.919998,552760000
1985-08-01,190.919998,192.169998,187.389999,187.679993,187.679993,492970000
1985-08-08,187.679993,189.050003,186.509995,187.410004,187.410004,428070000
1985-08-15,187.410004,189.160004,186.100006,189.160004,189.160004,428050000
1985-08-22,189.110001,189.229996,186.460007,188.830002,188.830002,406830000
1985-08-29,188.729996,189.130005,186.970001,187.369995,187.369995,333980000
1985-09-05,187.369995,188.800003,184.789993,185.029999,185.029999,484470000
1985-09-12,185.029999,185.210007,180.779999,181.710007,181.710007,502800000
1985-09-19,181.710007,184.649994,180.619995,180.660004,180.660004,496490000
1985-09-26,180.660004,185.940002,179.449997,184.059998,184.059998,487200000
1985-10-03,184.059998,185.169998,181.160004,182.520004,182.520004,520560000
1985-10-10,182.520004,187.979996,182.050003,187.979996,187.979996,493620000
1985-10-17,187.979996,189.089996,186.789993,189.089996,189.089996,576280000
1985-10-24,189.089996,190.089996,186.929993,190.070007,190.070007,553780000
1985-10-31,190.070007,193.009995,189.350006,192.759995,192.759995,604500000
1985-11-07,192.779999,198.660004,192.160004,197.100006,197.100006,641000000
1985-11-14,197.100006,199.580002,196.880005,198.990005,198.990005,594700000
1985-11-21,198.990005,202.649994,198.990005,202.539993,202.539993,642610000
1985-11-28,202.539993,204.229996,200.100006,204.229996,204.229996,450460000
1985-12-05,204.229996,206.679993,202.449997,206.309998,206.309998,785500000
1985-12-12,206.309998,213.080002,205.830002,209.809998,209.809998,817500000
1985-12-19,209.809998,211.770004,206.440002,207.139999,207.139999,486700000
1985-12-26,207.139999,211.610001,207.050003,211.279999,211.279999,348280000
1986-01-02,211.279999,214.570007,207.490005,207.970001,207.970001,636870000
1986-01-09,207.970001,208.270004,204.509995,208.259995,208.259995,644300000
1986-01-16,208.259995,209.399994,203.410004,203.490005,203.490005,607440000
1986-01-23,203.490005,212.360001,202.600006,210.289993,210.289993,721600000
1986-01-30,210.289993,214.570007,209.149994,212.960007,212.960007,724100000
1986-02-06,212.960007,216.669998,211.130005,215.970001,215.970001,698100000
1986-02-13,215.970001,222.960007,215.380005,219.759995,219.759995,604300000
1986-02-20,219.759995,225.289993,219.220001,224.039993,224.039993,768000000
1986-02-27,224.039993,227.919998,222.179993,224.339996,224.339996,845200000
1986-03-06,224.389999,234.699997,224.130005,232.539993,232.539993,849700000
1986-03-13,232.539993,236.550003,231.270004,235.600006,235.600006,788900000
1986-03-20,235.600006,237.789993,232.919998,237.300003,237.300003,791700000
1986-03-27,237.300003,240.110001,233.399994,235.710007,235.710007,625200000
1986-04-03,235.710007,236.419998,226.300003,233.750000,233.750000,727900000
1986-04-10,233.750000,242.570007,233.750000,242.220001,242.220001,728400000
1986-04-17,242.220001,245.470001,240.080002,241.750000,241.750000,762300000
1986-04-24,241.750000,243.570007,235.259995,235.520004,235.520004,709100000
1986-05-01,235.520004,238.279999,233.979996,236.080002,236.080002,626300000
1986-05-08,236.080002,238.529999,235.850006,237.539993,237.539993,650100000
1986-05-15,237.539993,237.539993,232.259995,235.449997,235.449997,561040000
1986-05-22,235.449997,247.399994,235.449997,246.630005,246.630005,555900000
1986-05-29,246.630005,249.190002,242.589996,243.940002,243.940002,639200000
1986-06-05,243.940002,246.070007,238.229996,241.130005,241.130005,597500000
1986-06-12,241.240005,246.500000,240.699997,244.990005,244.990005,602500000
1986-06-19,244.990005,250.130005,243.979996,248.929993,248.929993,704300000
1986-06-26,248.929993,253.199997,247.720001,252.699997,252.699997,690700000
1986-07-03,252.699997,252.940002,239.070007,242.820007,242.820007,563500000
1986-07-10,242.820007,243.479996,233.600006,235.009995,235.009995,738700000
1986-07-17,235.009995,239.250000,233.940002,238.669998,238.669998,660200000
1986-07-24,238.690002,240.360001,233.070007,236.589996,236.589996,657100000
1986-07-31,236.589996,238.309998,231.919998,236.839996,236.839996,638200000
1986-08-07,236.839996,246.509995,236.309998,245.669998,245.669998,642400000
1986-08-14,245.669998,249.770004,245.479996,249.770004,249.770004,626000000
1986-08-21,249.770004,254.240005,247.759995,253.300003,253.300003,657600000
1986-08-28,253.300003,254.070007,247.589996,250.080002,250.080002,540200000
1986-09-04,250.080002,254.130005,246.110001,247.059998,247.059998,801100000
1986-09-11,247.059998,247.059998,228.320007,231.679993,231.679993,905900000
1986-09-18,231.669998,237.059998,230.570007,236.279999,236.279999,679400000
1986-09-25,231.830002,236.279999,228.080002,233.600006,233.600006,633700000
1986-10-02,233.600006,236.839996,232.770004,236.679993,236.679993,611250000
1986-10-09,236.669998,239.029999,234.369995,238.800003,238.800003,574590000
1986-10-16,238.830002,240.179993,234.779999,236.259995,236.259995,614000000
1986-10-23,236.279999,241.000000,236.259995,240.940002,240.940002,731900000
1986-10-30,240.970001,247.050003,240.940002,246.580002,246.580002,826000000
1986-11-06,246.539993,247.669998,244.300003,246.639999,246.639999,708500000
1986-11-13,246.630005,246.660004,235.509995,237.660004,237.660004,838000000
1986-11-20,237.660004,248.899994,237.660004,248.770004,248.770004,816200000
1986-11-27,248.820007,254.869995,245.720001,253.850006,253.850006,657830000
1986-12-04,253.850006,254.419998,248.820007,250.960007,250.960007,724100000
1986-12-11,250.970001,250.979996,244.919998,247.559998,247.559998,716600000
1986-12-18,247.559998,249.960007,245.850006,246.750000,246.750000,841810000
1986-12-25,246.750000,247.089996,241.279999,242.169998,242.169998,414060000
1987-01-01,242.169998,255.720001,242.169998,255.330002,255.330002,653980000
1987-01-08,255.360001,262.720001,254.970001,262.640015,262.640015,956800000
1987-01-15,262.649994,271.029999,262.640015,267.839996,267.839996,1043300000
1987-01-22,267.839996,280.959991,267.320007,275.399994,275.399994,1018100000
1987-01-29,275.399994,279.649994,271.380005,279.640015,279.640015,966600000
1987-02-05,279.640015,282.260010,273.489990,277.540009,277.540009,924800000
1987-02-12,277.540009,287.549988,273.890015,285.420013,285.420013,790800000
1987-02-19,285.420013,286.239990,279.369995,284.000000,284.000000,863200000
1987-02-26,284.000000,288.619995,280.730011,288.619995,288.619995,812900000
1987-03-05,288.619995,292.510010,287.119995,290.309998,290.309998,914100000
1987-03-12,290.329987,294.579987,286.640015,292.779999,292.779999,835700000
1987-03-19,292.730011,301.920013,292.260010,300.380005,300.380005,950400000
1987-03-26,300.390015,302.720001,286.690002,292.380005,292.380005,943200000
1987-04-02,292.410004,303.649994,292.019989,297.260010,297.260010,936300000
1987-04-09,297.250000,297.709991,275.670013,284.440002,284.440002,995500000
1987-04-16,284.450012,293.459991,282.890015,287.190002,287.190002,705900000
1987-04-23,287.190002,289.119995,276.220001,284.570007,284.570007,928300000
1987-04-30,284.579987,296.190002,284.570007,295.470001,295.470001,872700000
1987-05-07,295.450012,298.690002,290.179993,293.980011,293.980011,907100000
1987-05-14,293.980011,295.100006,277.010010,278.209991,278.209991,889200000
1987-05-21,278.230011,290.779999,278.209991,288.730011,288.730011,624500000
1987-05-28,288.730011,293.470001,286.329987,293.470001,293.470001,774200000
1987-06-04,293.459991,300.809998,291.549988,297.470001,297.470001,767400000
1987-06-11,297.500000,305.739990,297.470001,304.809998,304.809998,813400000
1987-06-18,304.779999,310.269989,303.380005,306.859985,306.859985,915300000
1987-06-25,306.869995,309.440002,302.529999,302.940002,302.940002,789000000
1987-07-02,302.959991,308.630005,302.940002,308.290009,308.290009,718100000
1987-07-09,308.299988,312.079987,305.489990,310.420013,310.420013,908200000
1987-07-16,311.000000,314.589996,307.220001,308.470001,308.470001,950300000
1987-07-23,308.500000,315.649994,306.100006,315.649994,315.649994,842900000
1987-07-30,315.690002,320.260010,314.510010,318.450012,318.450012,956900000
1987-08-06,318.489990,334.570007,317.500000,332.390015,332.390015,1105800000
1987-08-13,332.380005,336.079987,326.429993,329.829987,329.829987,958600000
1987-08-20,331.489990,337.890015,329.829987,334.570007,334.570007,945300000
1987-08-27,334.559998,334.570007,318.760010,321.679993,321.679993,879100000
1987-09-03,321.470001,324.290009,308.559998,313.920013,313.920013,702100000
1987-09-10,313.920013,323.809998,313.920013,314.859985,314.859985,844100000
1987-09-17,314.940002,321.829987,308.690002,321.190002,321.190002,938700000
1987-09-24,321.089996,325.329987,318.100006,321.829987,321.829987,844900000
1987-10-01,321.829987,328.940002,315.779999,318.540009,318.540009,903900000
1987-10-08,318.540009,319.339996,304.779999,305.230011,305.230011,879200000
1987-10-15,305.209991,305.230011,216.460007,258.380005,258.380005,2263700000
1987-10-22,258.239990,258.380005,226.259995,233.279999,233.279999,1486200000
1987-10-29,233.309998,255.750000,233.279999,248.960007,248.960007,1167800000
1987-11-05,248.929993,257.209991,237.639999,241.899994,241.899994,947140000
1987-11-12,241.929993,249.899994,240.669998,245.550003,245.550003,852050000
1987-11-19,245.539993,247.899994,235.889999,244.100006,244.100006,828770000
1987-11-26,244.110001,244.119995,225.750000,233.449997,233.449997,654030000
1987-12-03,233.460007,240.089996,221.240005,238.889999,238.889999,994360000
1987-12-10,238.889999,248.110001,233.350006,248.080002,248.080002,937110000
1987-12-17,248.080002,253.350006,242.960007,253.160004,253.160004,1025550000
1987-12-24,253.130005,253.160004,244.190002,247.860001,247.860001,500830000
1987-12-31,247.839996,261.779999,245.220001,258.890015,258.890015,731200000
1988-01-07,258.869995,261.320007,240.460007,245.809998,245.809998,851390000
1988-01-14,245.830002,253.649994,241.139999,242.630005,242.630005,808820000
1988-01-21,242.649994,253.020004,240.169998,249.380005,249.380005,895120000
1988-01-28,249.389999,258.269989,249.380005,252.210007,252.210007,991160000
1988-02-04,252.199997,256.920013,247.820007,256.660004,256.660004,866980000
1988-02-11,256.630005,261.470001,255.119995,259.209991,259.209991,690160000
1988-02-18,258.820007,266.250000,256.899994,264.429993,264.429993,915650000
1988-02-25,264.390015,268.750000,261.049988,267.980011,267.980011,1007220000
1988-03-03,267.980011,270.760010,264.720001,269.059998,269.059998,1006280000
1988-03-10,269.070007,269.350006,261.269989,268.649994,268.649994,815930000
1988-03-17,268.660004,272.640015,267.420013,268.910004,268.910004,895870000
1988-03-24,268.910004,268.910004,256.070007,258.070007,258.070007,795400000
1988-03-31,258.029999,265.500000,255.679993,265.489990,265.489990,647160000
1988-04-07,265.510010,272.049988,265.220001,271.579987,271.579987,825030000
1988-04-14,271.549988,271.570007,255.970001,256.130005,256.130005,900120000
1988-04-21,256.149994,265.089996,254.710007,263.799988,263.799988,764020000
1988-04-28,263.790009,263.799988,259.970001,260.320007,260.320007,719010000
1988-05-05,260.299988,260.320007,252.320007,253.309998,253.309998,775160000
1988-05-12,253.320007,260.200012,250.729996,251.350006,251.350006,789400000
1988-05-19,251.360001,255.339996,248.850006,253.759995,253.759995,666640000
1988-05-26,253.750000,267.429993,252.740005,266.690002,266.690002,780020000
1988-06-02,266.649994,272.010010,264.119995,271.519989,271.519989,1014340000
1988-06-09,271.500000,276.140015,270.190002,274.450012,274.450012,893590000
1988-06-16,274.440002,276.880005,267.519989,275.660004,275.660004,994790000
1988-06-23,275.619995,275.890015,268.850006,270.980011,270.980011,942020000
1988-06-30,271.000000,276.359985,269.920013,272.019989,272.019989,827160000
1988-07-07,272.000000,272.309998,266.119995,269.320007,269.320007,796050000
1988-07-14,269.329987,272.059998,267.010010,270.000000,270.000000,824430000
1988-07-21,269.989990,270.000000,262.480011,262.500000,262.500000,771330000
1988-07-28,262.519989,273.679993,262.500000,272.980011,272.980011,855330000
1988-08-04,273.000000,274.200012,261.029999,261.899994,261.899994,821100000
1988-08-11,261.920013,262.940002,257.500000,260.769989,260.769989,810810000
1988-08-18,260.760010,262.760010,256.529999,261.130005,261.130005,631780000
1988-08-25,261.100006,263.799988,257.559998,261.519989,261.519989,555360000
1988-09-01,261.519989,266.980011,256.980011,265.869995,265.869995,565770000
1988-09-08,265.869995,269.470001,263.660004,269.309998,269.309998,745510000
1988-09-15,269.299988,270.809998,267.329987,270.160004,270.160004,777710000
1988-09-22,270.190002,270.579987,267.769989,269.079987,269.079987,638920000
1988-09-29,269.089996,274.869995,268.839996,271.859985,271.859985,794810000
1988-10-06,271.869995,278.690002,271.299988,273.980011,273.980011,790360000
1988-10-13,273.950012,280.529999,273.390015,276.970001,276.970001,782910000
1988-10-20,276.970001,283.950012,276.929993,281.380005,281.380005,892320000
1988-10-27,281.350006,281.380005,276.000000,279.059998,279.059998,798850000
1988-11-03,279.040009,280.369995,272.149994,273.329987,273.329987,725230000
1988-11-10,273.320007,274.369995,262.850006,263.820007,263.820007,684200000
1988-11-17,264.609985,269.559998,263.410004,269.000000,269.000000,620040000
1988-11-24,268.989990,274.359985,266.470001,273.700012,273.700012,480800000
1988-12-01,273.679993,279.010010,270.470001,278.130005,278.130005,705350000
1988-12-08,278.130005,278.820007,274.579987,275.309998,275.309998,646770000
1988-12-15,275.320007,280.450012,274.010010,277.380005,277.380005,803890000
1988-12-22,277.380005,278.089996,276.170013,277.079987,277.079987,430390000
1988-12-29,277.079987,279.779999,273.809998,279.429993,279.429993,536700000
1989-01-05,279.429993,282.059998,279.429993,282.010010,282.010010,787920000
1989-01-12,282.010010,286.869995,282.010010,286.529999,286.529999,764080000
1989-01-19,286.529999,289.149994,284.500000,289.140015,289.140015,873020000
1989-01-26,289.140015,298.329987,288.130005,297.089996,297.089996,1044640000
1989-02-02,297.089996,300.570007,294.959991,298.649994,298.649994,914070000
1989-02-09,298.649994,298.790009,290.880005,294.239990,294.239990,846130000
1989-02-16,294.239990,297.119995,290.760010,290.910004,290.910004,642060000
1989-02-23,290.910004,292.049988,286.260010,287.109985,287.109985,775590000
1989-03-02,287.109985,295.619995,287.109985,294.079987,294.079987,822770000
1989-03-09,294.079987,296.779999,291.600006,296.670013,296.670013,737490000
1989-03-16,296.670013,299.989990,288.559998,290.489990,290.489990,878780000
1989-03-23,290.489990,292.750000,288.070007,292.350006,292.350006,557370000
1989-03-30,292.350006,297.040009,291.500000,296.239990,296.239990,822130000
1989-04-06,296.220001,299.809998,294.350006,298.989990,298.989990,739500000
1989-04-13,298.989990,307.679993,296.269989,307.149994,307.149994,840070000
1989-04-20,307.149994,309.649994,304.529999,306.929993,306.929993,816900000
1989-04-27,306.929993,310.450012,306.929993,308.160004,308.160004,831860000
1989-05-04,308.160004,310.690002,304.059998,305.799988,305.799988,765160000
1989-05-11,305.799988,317.940002,305.799988,317.480011,317.480011,916770000
1989-05-18,317.480011,323.059998,316.540009,319.140015,319.140015,971190000
1989-05-25,319.140015,322.529999,317.829987,320.519989,320.519989,611900000
1989-06-01,320.510010,327.390015,320.010010,326.950012,326.950012,1017000000
1989-06-08,326.950012,327.369995,322.799988,323.829987,323.829987,872420000
1989-06-15,323.829987,323.829987,318.690002,320.480011,320.480011,891190000
1989-06-22,320.480011,329.190002,320.200012,325.809998,325.809998,848390000
1989-06-29,325.809998,325.809998,314.380005,320.640015,320.640015,534170000
1989-07-06,320.640015,330.420013,320.450012,329.809998,329.809998,770890000
1989-07-13,329.809998,335.730011,327.130005,335.730011,335.730011,837350000
1989-07-20,335.739990,338.049988,332.459991,338.049988,338.049988,883270000
1989-07-27,338.049988,347.989990,338.049988,344.339996,344.339996,967980000
1989-08-03,344.339996,351.000000,342.600006,346.940002,346.940002,946260000
1989-08-10,346.940002,351.179993,341.959991,345.660004,345.660004,837050000
1989-08-17,345.660004,346.390015,339.000000,344.700012,344.700012,741740000
1989-08-24,344.700012,352.730011,344.700012,350.649994,350.649994,872190000
1989-08-31,350.649994,354.130005,347.980011,349.239990,349.239990,585100000
1989-09-07,349.239990,350.309998,345.459991,345.459991,345.459991,757740000
1989-09-14,345.459991,348.170013,341.369995,346.470001,346.470001,799300000
1989-09-21,346.470001,348.459991,342.850006,345.100006,345.100006,718160000
1989-09-28,345.100006,357.489990,345.100006,356.940002,356.940002,824090000
1989-10-05,356.940002,360.440002,356.079987,356.989990,356.989990,748850000
1989-10-12,356.989990,356.989990,327.119995,341.760010,341.760010,1218550000
1989-10-19,341.760010,348.820007,335.130005,342.500000,342.500000,892420000
1989-10-26,342.500000,342.500000,333.260010,341.200012,341.200012,802540000
1989-11-02,341.200012,341.200012,330.910004,338.149994,338.149994,752570000
1989-11-09,338.149994,340.540009,336.209991,340.540009,340.540009,714240000
1989-11-16,340.540009,342.239990,337.529999,341.910004,341.910004,721190000
1989-11-23,341.920013,346.329987,341.910004,343.600006,343.600006,536720000
1989-11-30,343.600006,352.239990,343.570007,348.549988,348.549988,803250000
1989-12-07,348.549988,354.100006,346.000000,352.750000,352.750000,815500000
1989-12-14,352.739990,352.750000,339.630005,342.839996,342.839996,966420000
1989-12-21,342.839996,349.119995,342.839996,348.809998,348.809998,507480000
1989-12-28,348.799988,360.589996,348.760010,358.760010,358.760010,628370000
1990-01-04,358.760010,358.760010,344.320007,347.309998,347.309998,806840000
1990-01-11,347.309998,350.140015,333.369995,337.399994,337.399994,835400000
1990-01-18,337.399994,340.480011,324.170013,330.260010,330.260010,899690000
1990-01-25,330.260010,332.329987,319.829987,329.079987,329.079987,896920000
1990-02-01,329.079987,333.760010,326.549988,333.750000,333.750000,770710000
1990-02-08,333.750000,336.089996,327.920013,332.010010,332.010010,724560000
1990-02-15,332.010010,335.640015,324.470001,327.670013,327.670013,648000000
1990-02-22,327.670013,333.480011,322.100006,331.890015,331.890015,818700000
1990-03-01,331.890015,338.839996,331.079987,336.950012,336.950012,769590000
1990-03-08,336.950012,340.660004,334.929993,336.869995,336.869995,726600000
1990-03-15,336.869995,344.489990,336.869995,339.739990,339.739990,817540000
1990-03-22,339.739990,342.579987,333.619995,342.000000,342.000000,698020000
1990-03-29,342.000000,344.119995,336.329987,341.089996,341.089996,709730000
1990-04-05,341.089996,343.000000,338.940002,341.920013,341.920013,673730000
1990-04-12,341.920013,347.299988,340.109985,340.720001,340.720001,560400000
1990-04-19,340.720001,340.720001,329.709991,332.029999,332.029999,734180000
1990-04-26,332.029999,334.480011,327.760010,334.480011,334.480011,685340000
1990-05-03,334.480011,343.079987,334.470001,342.859985,342.859985,715320000
1990-05-10,342.869995,358.410004,342.769989,354.000000,354.000000,943450000
1990-05-17,354.000000,360.500000,352.519989,359.290009,359.290009,869250000
1990-05-24,359.290009,362.260010,354.320007,360.859985,360.859985,612340000
1990-05-31,360.859985,368.779999,360.230011,364.959991,364.959991,892820000
1990-06-07,365.920013,367.269989,357.679993,364.899994,364.899994,738520000
1990-06-14,364.899994,364.899994,356.179993,359.100006,359.100006,746720000
1990-06-21,359.100006,363.200012,351.230011,355.140015,355.140015,732280000
1990-06-28,355.160004,360.730011,355.160004,360.160004,360.160004,541880000
1990-07-05,360.160004,361.230011,354.640015,361.230011,361.230011,669290000
1990-07-12,361.230011,369.779999,360.570007,364.220001,364.220001,923760000
1990-07-19,364.220001,366.640015,350.089996,357.089996,357.089996,894280000
1990-07-26,357.089996,357.540009,351.149994,355.519989,355.519989,804220000
1990-08-02,355.519989,355.519989,332.220001,338.350006,338.350006,1211350000
